operator_id,operator,legal_name,year,period,period_end,grain,metric_key,metric_zh,value,official_value,unit,comparator,scope,basis,verification_status,verification_count,primary_source_id,primary_source_url,verification_sources,quality_note
hkbn,HKBN,HKBN Ltd.,2017,FY2017,2017-08-31,annual,mobile_data_dou,月戶均移動數據流量DOU,,,GB_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2017,FY2017,2017-08-31,annual,mobile_postpaid_arpu,移動後付ARPU,,,HKD_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2017,FY2017,2017-08-31,annual,mobile_postpaid_churn,移動後付月流失率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2017,FY2017,2017-08-31,annual,mobile_postpaid_customers,移動後付客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2017,FY2017,2017-08-31,annual,total_base_stations,移動基站總數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2017,FY2017,2017-08-31,annual,total_customers,總客戶數,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2018,FY2018,2018-08-31,annual,5g_base_stations,5G基站數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2018,FY2018,2018-08-31,annual,5g_customers,5G客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2018,FY2018,2018-08-31,annual,5g_penetration,5G滲透率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2018,FY2018,2018-08-31,annual,annual_mobile_data_traffic,年度移動數據流量,,,TB,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2018,FY2018,2018-08-31,annual,consumer_broadband_customers,住宅寬頻客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2018,FY2018,2018-08-31,annual,homes_passed_or_connected,寬頻網絡覆蓋/接入家庭,,,million_homes,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2018,FY2018,2018-08-31,annual,mobile_data_dou,月戶均移動數據流量DOU,,,GB_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2018,FY2018,2018-08-31,annual,mobile_postpaid_arpu,移動後付ARPU,,,HKD_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2018,FY2018,2018-08-31,annual,mobile_postpaid_churn,移動後付月流失率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2018,FY2018,2018-08-31,annual,mobile_postpaid_customers,移動後付客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2018,FY2018,2018-08-31,annual,total_base_stations,移動基站總數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2018,FY2018,2018-08-31,annual,total_customers,總客戶數,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2019,FY2019,2019-08-31,annual,5g_base_stations,5G基站數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2019,FY2019,2019-08-31,annual,5g_customers,5G客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2019,FY2019,2019-08-31,annual,5g_penetration,5G滲透率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2019,FY2019,2019-08-31,annual,annual_mobile_data_traffic,年度移動數據流量,,,TB,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2019,FY2019,2019-08-31,annual,consumer_broadband_customers,住宅寬頻客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2019,FY2019,2019-08-31,annual,homes_passed_or_connected,寬頻網絡覆蓋/接入家庭,,,million_homes,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2019,FY2019,2019-08-31,annual,mobile_data_dou,月戶均移動數據流量DOU,,,GB_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2019,FY2019,2019-08-31,annual,mobile_postpaid_arpu,移動後付ARPU,,,HKD_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2019,FY2019,2019-08-31,annual,mobile_postpaid_churn,移動後付月流失率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2019,FY2019,2019-08-31,annual,mobile_postpaid_customers,移動後付客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2019,FY2019,2019-08-31,annual,total_base_stations,移動基站總數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2019,FY2019,2019-08-31,annual,total_customers,總客戶數,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2020,FY2020,2020-08-31,annual,5g_base_stations,5G基站數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2020,FY2020,2020-08-31,annual,5g_customers,5G客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2020,FY2020,2020-08-31,annual,5g_penetration,5G滲透率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2020,FY2020,2020-08-31,annual,annual_mobile_data_traffic,年度移動數據流量,,,TB,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2020,FY2020,2020-08-31,annual,consumer_broadband_customers,住宅寬頻客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2020,FY2020,2020-08-31,annual,homes_passed_or_connected,寬頻網絡覆蓋/接入家庭,,,million_homes,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2020,FY2020,2020-08-31,annual,mobile_data_dou,月戶均移動數據流量DOU,,,GB_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2020,FY2020,2020-08-31,annual,mobile_postpaid_arpu,移動後付ARPU,,,HKD_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2020,FY2020,2020-08-31,annual,mobile_postpaid_churn,移動後付月流失率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2020,FY2020,2020-08-31,annual,mobile_postpaid_customers,移動後付客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2020,FY2020,2020-08-31,annual,total_base_stations,移動基站總數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2020,FY2020,2020-08-31,annual,total_customers,總客戶數,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2021,FY2021,2021-08-31,annual,5g_base_stations,5G基站數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2021,FY2021,2021-08-31,annual,5g_customers,5G客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2021,FY2021,2021-08-31,annual,5g_penetration,5G滲透率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2021,FY2021,2021-08-31,annual,annual_mobile_data_traffic,年度移動數據流量,,,TB,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2021,FY2021,2021-08-31,annual,consumer_broadband_customers,住宅寬頻客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2021,FY2021,2021-08-31,annual,homes_passed_or_connected,寬頻網絡覆蓋/接入家庭,,,million_homes,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2021,FY2021,2021-08-31,annual,mobile_data_dou,月戶均移動數據流量DOU,,,GB_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2021,FY2021,2021-08-31,annual,mobile_postpaid_arpu,移動後付ARPU,,,HKD_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2021,FY2021,2021-08-31,annual,mobile_postpaid_churn,移動後付月流失率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2021,FY2021,2021-08-31,annual,mobile_postpaid_customers,移動後付客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2021,FY2021,2021-08-31,annual,total_base_stations,移動基站總數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2021,FY2021,2021-08-31,annual,total_customers,總客戶數,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2022,FY2022,2022-08-31,annual,5g_base_stations,5G基站數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2022,FY2022,2022-08-31,annual,5g_customers,5G客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2022,FY2022,2022-08-31,annual,5g_penetration,5G滲透率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2022,FY2022,2022-08-31,annual,annual_mobile_data_traffic,年度移動數據流量,,,TB,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2022,FY2022,2022-08-31,annual,consumer_broadband_customers,住宅寬頻客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2022,FY2022,2022-08-31,annual,homes_passed_or_connected,寬頻網絡覆蓋/接入家庭,,,million_homes,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2022,FY2022,2022-08-31,annual,mobile_data_dou,月戶均移動數據流量DOU,,,GB_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2022,FY2022,2022-08-31,annual,mobile_postpaid_arpu,移動後付ARPU,,,HKD_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2022,FY2022,2022-08-31,annual,mobile_postpaid_churn,移動後付月流失率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2022,FY2022,2022-08-31,annual,mobile_postpaid_customers,移動後付客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2022,FY2022,2022-08-31,annual,total_base_stations,移動基站總數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2022,FY2022,2022-08-31,annual,total_customers,總客戶數,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2023,FY2023,2023-08-31,annual,5g_base_stations,5G基站數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2023,FY2023,2023-08-31,annual,5g_customers,5G客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2023,FY2023,2023-08-31,annual,5g_penetration,5G滲透率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2023,FY2023,2023-08-31,annual,annual_mobile_data_traffic,年度移動數據流量,,,TB,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2023,FY2023,2023-08-31,annual,consumer_broadband_customers,住宅寬頻客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2023,FY2023,2023-08-31,annual,homes_passed_or_connected,寬頻網絡覆蓋/接入家庭,,,million_homes,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2023,FY2023,2023-08-31,annual,mobile_data_dou,月戶均移動數據流量DOU,,,GB_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2023,FY2023,2023-08-31,annual,mobile_postpaid_arpu,移動後付ARPU,,,HKD_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2023,FY2023,2023-08-31,annual,mobile_postpaid_churn,移動後付月流失率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2023,FY2023,2023-08-31,annual,mobile_postpaid_customers,移動後付客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2023,FY2023,2023-08-31,annual,total_base_stations,移動基站總數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2023,FY2023,2023-08-31,annual,total_customers,總客戶數,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2024,FY2024,2024-08-31,annual,5g_base_stations,5G基站數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2024,FY2024,2024-08-31,annual,5g_customers,5G客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2024,FY2024,2024-08-31,annual,5g_penetration,5G滲透率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2024,FY2024,2024-08-31,annual,annual_mobile_data_traffic,年度移動數據流量,,,TB,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2024,FY2024,2024-08-31,annual,commercial_buildings_covered,商業樓宇覆蓋,8163,8163,buildings,=,commercial buildings covered,year_end,official_multi_source_verified,2,hkbn_ar_2024,https://reg.hkbn.net/WwwCMS/upload/pdf/en/e_AnnualReport_2025.pdf,"[""hkbn_ar_2024"", ""hkbn_results_2024""]",
hkbn,HKBN,HKBN Ltd.,2024,FY2024,2024-08-31,annual,consumer_broadband_customers,住宅寬頻客戶,0.907,0.907,million_customers,=,residential broadband subscriptions,year_end,official_multi_source_verified,2,hkbn_ar_2024,https://reg.hkbn.net/WwwCMS/upload/pdf/en/e_AnnualReport_2025.pdf,"[""hkbn_ar_2024"", ""hkbn_results_2024""]",
hkbn,HKBN,HKBN Ltd.,2024,FY2024,2024-08-31,annual,enterprise_core_churn,企業核心業務月流失率,1.4,1.4,percent,=,monthly enterprise core business churn,monthly_rate,official_multi_source_verified,2,hkbn_ar_2024,https://reg.hkbn.net/WwwCMS/upload/pdf/en/e_AnnualReport_2025.pdf,"[""hkbn_ar_2024"", ""hkbn_results_2024""]",
hkbn,HKBN,HKBN Ltd.,2024,FY2024,2024-08-31,annual,homes_passed_or_connected,寬頻網絡覆蓋/接入家庭,2.596,2.596,million_homes,=,residential homes passed,year_end,official_multi_source_verified,2,hkbn_ar_2024,https://reg.hkbn.net/WwwCMS/upload/pdf/en/e_AnnualReport_2025.pdf,"[""hkbn_ar_2024"", ""hkbn_results_2024""]",
hkbn,HKBN,HKBN Ltd.,2024,FY2024,2024-08-31,annual,mobile_data_dou,月戶均移動數據流量DOU,,,GB_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2024,FY2024,2024-08-31,annual,mobile_postpaid_arpu,移動後付ARPU,,,HKD_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2024,FY2024,2024-08-31,annual,mobile_postpaid_churn,移動後付月流失率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2024,FY2024,2024-08-31,annual,mobile_postpaid_customers,移動後付客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2024,FY2024,2024-08-31,annual,residential_arph,住宅業務ARPH,207,207,HKD_per_household_month,=,residential ARPH,year_end,official_multi_source_verified,2,hkbn_ar_2024,https://reg.hkbn.net/WwwCMS/upload/pdf/en/e_AnnualReport_2025.pdf,"[""hkbn_ar_2024"", ""hkbn_results_2024""]",
hkbn,HKBN,HKBN Ltd.,2024,FY2024,2024-08-31,annual,residential_arpu,住宅業務ARPU,182,182,HKD_per_month,=,residential ARPU,year_end,official_multi_source_verified,2,hkbn_ar_2024,https://reg.hkbn.net/WwwCMS/upload/pdf/en/e_AnnualReport_2025.pdf,"[""hkbn_ar_2024"", ""hkbn_results_2024""]",
hkbn,HKBN,HKBN Ltd.,2024,FY2024,2024-08-31,annual,total_base_stations,移動基站總數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2024,FY2024,2024-08-31,annual,total_customers,總客戶數,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2025,FY2025,2025-08-31,annual,5g_base_stations,5G基站數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2025,FY2025,2025-08-31,annual,5g_customers,5G客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2025,FY2025,2025-08-31,annual,5g_penetration,5G滲透率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2025,FY2025,2025-08-31,annual,annual_mobile_data_traffic,年度移動數據流量,,,TB,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkbn,HKBN,HKBN Ltd.,2025,FY2025,2025-08-31,annual,commercial_buildings_covered,商業樓宇覆蓋,8220,8220,buildings,=,commercial buildings covered,year_end,official_multi_source_verified,2,hkbn_ar_2025,https://reg.hkbn.net/WwwCMS/upload/pdf/en/e_AnnualReport_2025.pdf,"[""hkbn_ar_2025"", ""hkbn_results_2025""]",
hkbn,HKBN,HKBN Ltd.,2025,FY2025,2025-08-31,annual,consumer_broadband_customers,住宅寬頻客戶,0.907,0.907,million_customers,=,residential broadband subscriptions,year_end,official_multi_source_verified,2,hkbn_ar_2025,https://reg.hkbn.net/WwwCMS/upload/pdf/en/e_AnnualReport_2025.pdf,"[""hkbn_ar_2025"", ""hkbn_results_2025""]",
