archive_year,archive_month,brand,service_generation,customer_segment,plan_family,plan_name,monthly_fee_hkd,published_price_hkd,price_billing_unit,local_data_gb,roaming_data_gb,post_fup_speed_mbps,contract_months,local_voice,add_on_charges_hkd,source_status,snapshot_id,source_url,archive_url,evidence_excerpt,record_key
2017,03,csl,,个人客户,csl 4G/4.5G,csl official U-plan student postpaid tariff 2017-03-01,298,,,6,,,,Unlimited monthly local airtime,"Official csl postpaid service plan tariff/list price. U-plan student postpaid service plan. Monthly fee discount, administration fee, local data thereafter charges and eligibility conditions are disclosed separately in the source PDF and are not treated as the main plan monthly fee.",parsed_official_tariff_pdf,csl_u_plan_tariff_20170301,https://www.hkt.com/api-service/assets/U0008-001-Mar2017-N%20Postpaid%20Servi.pdf,https://www.hkt.com/api-service/assets/U0008-001-Mar2017-N%20Postpaid%20Servi.pdf,"Tariff No. : U0008-001-Mar2017-N Published on 1 March 2017 UNIFIED CARRIER LICENCE TELECOMMUNICATIONS ORDINANCE (CHAPTER 106) Hong Kong Telecommunications (HKT) Limited (“HKT”) Name of Tariff : Postpaid Service Plan Only for Hong Kong Post-secondary Students (the “U-plan”) (‘Service”) Description of Tariff : CSL Mobile Limited (“CSL”) on behalf of HKT hereby publishes the tariffs of the services provided by HKT. CSL acquires mobile services in bulk from HKT and is authorized to interface with and resell the mobile services to end customers. See Annex A for details. Effective Date of Tariff: Immediately Revision History: First published on 1 March 2017. Annex A Postpaid service plan only for Hong Kong post-secondary students (the “U-plan”) (‘Service”) The key rates of the Service are as follows: Price (HK$) / Entitlement Monthly Fee $298 Monthly Fee Discount $170 (last for 12 months) Local Data 6GB Local Airtime Unlimited Local data thereafter charge $28 / 200MB or $50 / GB Local Wifi Unlimited Local intra-network SMS 10,000 Local MMS 200 Customers can access the following webpage(s) to check the applicable rates and details in respect of the service plan: csl: https://www.hkcsl.com/tc/u-plan/ Remarks: An $18 per month of MTR/Tunnels/Mobile License/Administration Fee is required. Charges are on monthly basis. No commitment period is required. Only applicable to the post -secondary full time students who study at the institutes in Hong Kong and could produce the valid student identity card upon service subscription. Other terms and conditions apply.",b7592ddad38cde74
2018,08,1O1O,,高端个人客户,1O1O 5G,1O1O official Greater China Service Plan 6GB 2018-08-22,677,,,6,6,,,Unlimited,"Official 1O1O Greater China tariff/list price. Monthly fee discount, MTR/tunnel/mobile licence/administration fees, IDD deposit and usage-after-allowance charges are disclosed separately in the source PDF and are not treated as main plan monthly fee.",parsed_official_tariff_pdf,csl_1010_three_postpaid_tariff_20180822,https://www.hkt.com/api-service/assets/U0008-002-Aug2018-R%20Three%20Postpaid.pdf,https://www.hkt.com/api-service/assets/U0008-002-Aug2018-R%20Three%20Postpaid.pdf,"Tariff No. : U0008-002-Aug2018-R Published on 22 August 2018 UNIFIED CARRIER LICENCE TELECOMMUNICATIONS ORDINANCE (CHAPTER 106) Hong Kong Telecommunications (HKT) Limited (“HKT”) Name of Tariff : 1) Three Postpaid Local Data Service Plans (the “Service Plan”) and 2) Two Postpaid Greater China Data Service Plans for 1010 (the “1010 Greater China plan”) 3) Four Postpaid Greater China Data Service Plans for csl (the “csl Greater China plan”) Collectively (the ‘Service”) Description of Tariff : CSL Mobile Limited (“ CSL”) on behalf of HKT hereby publishes the tariffs of the services provided by HKT. CSL acquires mobile services in bulk from HKT and is authorized to interface with and resell the mobile services to end customers. See Annex A for details. Effective Date of Tariff: August 22, 2018 Revision History : Revision to the below tariff published previously in respect of service provisioning. Tariff No Published on U008-001-Jul2018-N 31 Jul 2018 . Annex A 1) Three Postpaid Local Data Service Plans (the “Service Plan”) (‘Service”) The key rates of the Service are as follows: Price (HK$) / Entitlement Price (HK$) / Entitlement Price (HK$) / Entitlement Monthly Fee $138 $198 $220 Monthly Fee Discount $0 $0 $0 Monthly Local Data 5GB 8GB 6GB free Capacity Data Package Monthly Local Airtime Unlimited Unlimited Unlimited Local data thereafter charge $28 / 200MB or $50 / GB Local Wifi Unlimited Monthly Local intra- network SMS 10,000 2) Two Postpaid Greater China Data Service Plans for 1010 (the “1010 Greater China plan”) (‘Service”) Price (HK$) / Entitlement Price (HK$) / Entitlement Monthly Fee $677 $877 Monthly Fee Discount $0 $0 Monthly Local and Roaming Data Usage for sharing in Hong Kong, China, Taiwan and Macau) 6GB 10GB Monthly Local Airtime Unlimited Unlimited Local & roaming data thereafter charge $80 / GB Local Wifi Unlimited Monthly Local intra- network SMS 10,000 3) Four Postpaid Greater China Data Service Plans for csl (the “csl Greater China plan”) (‘Service”) Price (HK$) / Enti",8c99451103621665
2018,07,1O1O,,高端个人客户,1O1O 5G,1O1O official Greater China Service Plan 6GB 2018-07-31,677,,,6,6,,,Unlimited,"Official 1O1O Greater China tariff/list price. Monthly fee discount, MTR/tunnel/mobile licence/administration fees, IDD deposit and usage-after-allowance charges are disclosed separately in the source PDF and are not treated as main plan monthly fee.",parsed_official_tariff_pdf,csl_1010_three_postpaid_tariff_20180731,https://www.hkt.com/api-service/assets/U0008_001_Jul2018_N%20Three%20Postpaid.pdf,https://www.hkt.com/api-service/assets/U0008_001_Jul2018_N%20Three%20Postpaid.pdf,"Tariff No. : U0008-001-Jul2018-N Published on 31 July 2018 UNIFIED CARRIER LICENCE TELECOMMUNICATIONS ORDINANCE (CHAPTER 106) Hong Kong Telecommunications (HKT) Limited (“HKT”) Name of Tariff : 1) Three Postpaid Local Data Service Plans (the “Service Plan”) and 2) Two Postpaid Greater China Data Service Plans for 1010 (the “1010 Greater China plan”) 3) Four Postpaid Greater China Data Service Plans for csl (the “csl Greater China plan”) Collectively (the ‘Service”) Description of Tariff : CSL Mobile Limited (“ CSL”) on behalf of HKT hereby publishes the tariffs of the services provided by HKT. CSL acquires mobile services in bulk from HKT and is authorized to interface with and resell the mobile services to end customers. See Annex A for details. Effective Date of Tariff: 1) July 31, 2018 Revision History : First published on July 31, 2018. Annex A 1) Three Postpaid Local Data Service Plans (the “Service Plan”) (‘Service”) The key rates of the Service are as follows: Price (HK$) / Entitlement Price (HK$) / Entitlement Price (HK$) / Entitlement Monthly Fee $138 $198 $220 Monthly Fee Discount $0 $0 Monthly Local Data 5GB 8GB 6GB free Capacity Data Package Monthly Local Airtime Unlimited Unlimited Unlimited Local data thereafter charge $28 / 200MB or $50 / GB Local Wifi Unlimited Monthly Local intra- network SMS 10,000 2) Two Postpaid Greater China Data Service Plans for 1010 (the “1010 Greater China plan”) (‘Service”) Price (HK$) / Entitlement Price (HK$) / Entitlement Monthly Fee $677 $877 Monthly Fee Discount $0 $0 Monthly Local and Roaming Data Usage for sharing in Hong Kong, China, Taiwan and Macau) 6GB 10GB Monthly Local Airtime Unlimited Unlimited Local & roaming data thereafter charge $80 / GB Local Wifi Unlimited Monthly Local intra- network SMS 10,000 3) Four Postpaid Greater China Data Service Plans for csl (the “csl Greater China plan”) (‘Service”) Price (HK$) / Entitlement Price (HK$) / Entitlement Monthly Fee (SIM Plan) $418 $618 Monthly Fee Handset Plan $618 $818 Monthly Lo",bc3f2c30acc17361
2018,08,1O1O,,高端个人客户,1O1O 5G,1O1O official Greater China Service Plan 10GB 2018-08-22,877,,,10,10,,,Unlimited,"Official 1O1O Greater China tariff/list price. Monthly fee discount, MTR/tunnel/mobile licence/administration fees, IDD deposit and usage-after-allowance charges are disclosed separately in the source PDF and are not treated as main plan monthly fee.",parsed_official_tariff_pdf,csl_1010_three_postpaid_tariff_20180822,https://www.hkt.com/api-service/assets/U0008-002-Aug2018-R%20Three%20Postpaid.pdf,https://www.hkt.com/api-service/assets/U0008-002-Aug2018-R%20Three%20Postpaid.pdf,"Tariff No. : U0008-002-Aug2018-R Published on 22 August 2018 UNIFIED CARRIER LICENCE TELECOMMUNICATIONS ORDINANCE (CHAPTER 106) Hong Kong Telecommunications (HKT) Limited (“HKT”) Name of Tariff : 1) Three Postpaid Local Data Service Plans (the “Service Plan”) and 2) Two Postpaid Greater China Data Service Plans for 1010 (the “1010 Greater China plan”) 3) Four Postpaid Greater China Data Service Plans for csl (the “csl Greater China plan”) Collectively (the ‘Service”) Description of Tariff : CSL Mobile Limited (“ CSL”) on behalf of HKT hereby publishes the tariffs of the services provided by HKT. CSL acquires mobile services in bulk from HKT and is authorized to interface with and resell the mobile services to end customers. See Annex A for details. Effective Date of Tariff: August 22, 2018 Revision History : Revision to the below tariff published previously in respect of service provisioning. Tariff No Published on U008-001-Jul2018-N 31 Jul 2018 . Annex A 1) Three Postpaid Local Data Service Plans (the “Service Plan”) (‘Service”) The key rates of the Service are as follows: Price (HK$) / Entitlement Price (HK$) / Entitlement Price (HK$) / Entitlement Monthly Fee $138 $198 $220 Monthly Fee Discount $0 $0 $0 Monthly Local Data 5GB 8GB 6GB free Capacity Data Package Monthly Local Airtime Unlimited Unlimited Unlimited Local data thereafter charge $28 / 200MB or $50 / GB Local Wifi Unlimited Monthly Local intra- network SMS 10,000 2) Two Postpaid Greater China Data Service Plans for 1010 (the “1010 Greater China plan”) (‘Service”) Price (HK$) / Entitlement Price (HK$) / Entitlement Monthly Fee $677 $877 Monthly Fee Discount $0 $0 Monthly Local and Roaming Data Usage for sharing in Hong Kong, China, Taiwan and Macau) 6GB 10GB Monthly Local Airtime Unlimited Unlimited Local & roaming data thereafter charge $80 / GB Local Wifi Unlimited Monthly Local intra- network SMS 10,000 3) Four Postpaid Greater China Data Service Plans for csl (the “csl Greater China plan”) (‘Service”) Price (HK$) / Enti",5c37042a464bf5dd
2018,07,1O1O,,高端个人客户,1O1O 5G,1O1O official Greater China Service Plan 10GB 2018-07-31,877,,,10,10,,,Unlimited,"Official 1O1O Greater China tariff/list price. Monthly fee discount, MTR/tunnel/mobile licence/administration fees, IDD deposit and usage-after-allowance charges are disclosed separately in the source PDF and are not treated as main plan monthly fee.",parsed_official_tariff_pdf,csl_1010_three_postpaid_tariff_20180731,https://www.hkt.com/api-service/assets/U0008_001_Jul2018_N%20Three%20Postpaid.pdf,https://www.hkt.com/api-service/assets/U0008_001_Jul2018_N%20Three%20Postpaid.pdf,"Tariff No. : U0008-001-Jul2018-N Published on 31 July 2018 UNIFIED CARRIER LICENCE TELECOMMUNICATIONS ORDINANCE (CHAPTER 106) Hong Kong Telecommunications (HKT) Limited (“HKT”) Name of Tariff : 1) Three Postpaid Local Data Service Plans (the “Service Plan”) and 2) Two Postpaid Greater China Data Service Plans for 1010 (the “1010 Greater China plan”) 3) Four Postpaid Greater China Data Service Plans for csl (the “csl Greater China plan”) Collectively (the ‘Service”) Description of Tariff : CSL Mobile Limited (“ CSL”) on behalf of HKT hereby publishes the tariffs of the services provided by HKT. CSL acquires mobile services in bulk from HKT and is authorized to interface with and resell the mobile services to end customers. See Annex A for details. Effective Date of Tariff: 1) July 31, 2018 Revision History : First published on July 31, 2018. Annex A 1) Three Postpaid Local Data Service Plans (the “Service Plan”) (‘Service”) The key rates of the Service are as follows: Price (HK$) / Entitlement Price (HK$) / Entitlement Price (HK$) / Entitlement Monthly Fee $138 $198 $220 Monthly Fee Discount $0 $0 Monthly Local Data 5GB 8GB 6GB free Capacity Data Package Monthly Local Airtime Unlimited Unlimited Unlimited Local data thereafter charge $28 / 200MB or $50 / GB Local Wifi Unlimited Monthly Local intra- network SMS 10,000 2) Two Postpaid Greater China Data Service Plans for 1010 (the “1010 Greater China plan”) (‘Service”) Price (HK$) / Entitlement Price (HK$) / Entitlement Monthly Fee $677 $877 Monthly Fee Discount $0 $0 Monthly Local and Roaming Data Usage for sharing in Hong Kong, China, Taiwan and Macau) 6GB 10GB Monthly Local Airtime Unlimited Unlimited Local & roaming data thereafter charge $80 / GB Local Wifi Unlimited Monthly Local intra- network SMS 10,000 3) Four Postpaid Greater China Data Service Plans for csl (the “csl Greater China plan”) (‘Service”) Price (HK$) / Entitlement Price (HK$) / Entitlement Monthly Fee (SIM Plan) $418 $618 Monthly Fee Handset Plan $618 $818 Monthly Lo",d431217fd8a95f17
2018,04,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Datapak Fiberline Service - Ethernet Private Line 30M,10200,,,,,30,,Fiberline monthly rental per end.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,"Service Description Monthly Rental HK$/end Installation/External Removal HK$/end Internal Removal HK$/end 4.1 Fiberline Service Fast Ethernet 18,800.0 24,000.0 18,000.0 Ethernet Private Line (50M) 12,000.0 24,000.0 14,000.0 Ethernet Private Line (30M) 10,200.0 24,000.0 14,000.0 Ethernet Private Line (20M) 9,300.0 18,600.0 10,000.0 Ethernet Private Line (15M) 8,625.0 18,600.0 10,000.0 Ethernet Private Line (10M) 7,950.0 18,600.0 10,000.0 Gigabit Ethernet 68,000.0 50,000.0 30,000.0 Gigabit Ethernet (200M) 28,200.0 50,000.0 30,000.0 Fibre Channel 1G 68,000.0 50,000.0 30,000.0 Fibre Channel 2G 78,000.0 50,000.0 30,000.0 Fibre Channel 4G 88,000.0 50,000.0 30,000.0 10 Gigabit Ethernet 140,000.0 100,000.0 60,000.0 STM1/OC3 70,000.0 90,000.0 45,000.0 T3 29,325.0 50,000.0 25,000.0 Channelized T3 43,000.0 37,000.0 19,980.0 Multi-Drop T3 43,000.0 37,000.0 19,800.0 Fiberline Connect 25,000.0 66,600.0 22,200.0 Fiberline Connect (for 31 links & above) N/A 56,610.0 N/A Fiberline FDDI 13,250.0 28,860.0 16,280.0 Fiberline Coupling 40,000.0 45,000.0 15,000.0 Fiberline Cellular Dual Band (2-Fibre) 16,000.0 25,000.0 6,000.0 Fiberline Cellular Dual Band (3-fibre) 20,000.0 30,000.0 8,000.0 Fiberline Wavelength 1 18,800.0 2",1eeff8d7654dd7b1
2018,04,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Datapak Fiberline Service - Ethernet Private Line 50M,12000,,,,,50,,Fiberline monthly rental per end.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,"Service Description Monthly Rental HK$/end Installation/External Removal HK$/end Internal Removal HK$/end 4.1 Fiberline Service Fast Ethernet 18,800.0 24,000.0 18,000.0 Ethernet Private Line (50M) 12,000.0 24,000.0 14,000.0 Ethernet Private Line (30M) 10,200.0 24,000.0 14,000.0 Ethernet Private Line (20M) 9,300.0 18,600.0 10,000.0 Ethernet Private Line (15M) 8,625.0 18,600.0 10,000.0 Ethernet Private Line (10M) 7,950.0 18,600.0 10,000.0 Gigabit Ethernet 68,000.0 50,000.0 30,000.0 Gigabit Ethernet (200M) 28,200.0 50,000.0 30,000.0 Fibre Channel 1G 68,000.0 50,000.0 30,000.0 Fibre Channel 2G 78,000.0 50,000.0 30,000.0 Fibre Channel 4G 88,000.0 50,000.0 30,000.0 10 Gigabit Ethernet 140,000.0 100,000.0 60,000.0 STM1/OC3 70,000.0 90,000.0 45,000.0 T3 29,325.0 50,000.0 25,000.0 Channelized T3 43,000.0 37,000.0 19,980.0 Multi-Drop T3 43,000.0 37,000.0 19,800.0 Fiberline Connect 25,000.0 66,600.0 22,200.0 Fiberline Connect (for 31 links & above) N/A 56,610.0 N/A Fiberline FDDI 13,250.0 28,860.0 16,280.0 Fiberline Coupling 40,000.0 45,000.0 15,000.0 Fiberline Cellular Dual Band (2-Fibre) 16,000.0 25,000.0 6,000.0 Fiberline Cellular Dual Band (3-fibre) 20,000.0 30,000.0 8,000.0 Fiberline Wavelength 1 18,800.0 2",4a6ae11af5468466
2018,04,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Datapak Fiberline Service - Fiberline FDDI,13250,,,,,100,,Fiberline monthly rental per end.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,"Service Description Monthly Rental HK$/end Installation/External Removal HK$/end Internal Removal HK$/end 4.1 Fiberline Service Fast Ethernet 18,800.0 24,000.0 18,000.0 Ethernet Private Line (50M) 12,000.0 24,000.0 14,000.0 Ethernet Private Line (30M) 10,200.0 24,000.0 14,000.0 Ethernet Private Line (20M) 9,300.0 18,600.0 10,000.0 Ethernet Private Line (15M) 8,625.0 18,600.0 10,000.0 Ethernet Private Line (10M) 7,950.0 18,600.0 10,000.0 Gigabit Ethernet 68,000.0 50,000.0 30,000.0 Gigabit Ethernet (200M) 28,200.0 50,000.0 30,000.0 Fibre Channel 1G 68,000.0 50,000.0 30,000.0 Fibre Channel 2G 78,000.0 50,000.0 30,000.0 Fibre Channel 4G 88,000.0 50,000.0 30,000.0 10 Gigabit Ethernet 140,000.0 100,000.0 60,000.0 STM1/OC3 70,000.0 90,000.0 45,000.0 T3 29,325.0 50,000.0 25,000.0 Channelized T3 43,000.0 37,000.0 19,980.0 Multi-Drop T3 43,000.0 37,000.0 19,800.0 Fiberline Connect 25,000.0 66,600.0 22,200.0 Fiberline Connect (for 31 links & above) N/A 56,610.0 N/A Fiberline FDDI 13,250.0 28,860.0 16,280.0 Fiberline Coupling 40,000.0 45,000.0 15,000.0 Fiberline Cellular Dual Band (2-Fibre) 16,000.0 25,000.0 6,000.0 Fiberline Cellular Dual Band (3-fibre) 20,000.0 30,000.0 8,000.0 Fiberline Wavelength 1 18,800.0 2",8d6c38774e2252b6
2018,04,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Datapak Fiberline Service - 10 Gigabit Ethernet,140000,,,,,10000,,Fiberline monthly rental per end.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,"Service Description Monthly Rental HK$/end Installation/External Removal HK$/end Internal Removal HK$/end 4.1 Fiberline Service Fast Ethernet 18,800.0 24,000.0 18,000.0 Ethernet Private Line (50M) 12,000.0 24,000.0 14,000.0 Ethernet Private Line (30M) 10,200.0 24,000.0 14,000.0 Ethernet Private Line (20M) 9,300.0 18,600.0 10,000.0 Ethernet Private Line (15M) 8,625.0 18,600.0 10,000.0 Ethernet Private Line (10M) 7,950.0 18,600.0 10,000.0 Gigabit Ethernet 68,000.0 50,000.0 30,000.0 Gigabit Ethernet (200M) 28,200.0 50,000.0 30,000.0 Fibre Channel 1G 68,000.0 50,000.0 30,000.0 Fibre Channel 2G 78,000.0 50,000.0 30,000.0 Fibre Channel 4G 88,000.0 50,000.0 30,000.0 10 Gigabit Ethernet 140,000.0 100,000.0 60,000.0 STM1/OC3 70,000.0 90,000.0 45,000.0 T3 29,325.0 50,000.0 25,000.0 Channelized T3 43,000.0 37,000.0 19,980.0 Multi-Drop T3 43,000.0 37,000.0 19,800.0 Fiberline Connect 25,000.0 66,600.0 22,200.0 Fiberline Connect (for 31 links & above) N/A 56,610.0 N/A Fiberline FDDI 13,250.0 28,860.0 16,280.0 Fiberline Coupling 40,000.0 45,000.0 15,000.0 Fiberline Cellular Dual Band (2-Fibre) 16,000.0 25,000.0 6,000.0 Fiberline Cellular Dual Band (3-fibre) 20,000.0 30,000.0 8,000.0 Fiberline Wavelength 1 18,800.0 2",bb8f9f3abb891b85
2018,04,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Datapak Fiberline Service - Fiberline Cellular Dual Band 2-Fibre,16000,,,,,,,Fiberline monthly rental per end.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,"Service Description Monthly Rental HK$/end Installation/External Removal HK$/end Internal Removal HK$/end 4.1 Fiberline Service Fast Ethernet 18,800.0 24,000.0 18,000.0 Ethernet Private Line (50M) 12,000.0 24,000.0 14,000.0 Ethernet Private Line (30M) 10,200.0 24,000.0 14,000.0 Ethernet Private Line (20M) 9,300.0 18,600.0 10,000.0 Ethernet Private Line (15M) 8,625.0 18,600.0 10,000.0 Ethernet Private Line (10M) 7,950.0 18,600.0 10,000.0 Gigabit Ethernet 68,000.0 50,000.0 30,000.0 Gigabit Ethernet (200M) 28,200.0 50,000.0 30,000.0 Fibre Channel 1G 68,000.0 50,000.0 30,000.0 Fibre Channel 2G 78,000.0 50,000.0 30,000.0 Fibre Channel 4G 88,000.0 50,000.0 30,000.0 10 Gigabit Ethernet 140,000.0 100,000.0 60,000.0 STM1/OC3 70,000.0 90,000.0 45,000.0 T3 29,325.0 50,000.0 25,000.0 Channelized T3 43,000.0 37,000.0 19,980.0 Multi-Drop T3 43,000.0 37,000.0 19,800.0 Fiberline Connect 25,000.0 66,600.0 22,200.0 Fiberline Connect (for 31 links & above) N/A 56,610.0 N/A Fiberline FDDI 13,250.0 28,860.0 16,280.0 Fiberline Coupling 40,000.0 45,000.0 15,000.0 Fiberline Cellular Dual Band (2-Fibre) 16,000.0 25,000.0 6,000.0 Fiberline Cellular Dual Band (3-fibre) 20,000.0 30,000.0 8,000.0 Fiberline Wavelength 1 18,800.0 2",8fde0181c57486ee
2018,04,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Datapak Fiberline Service - Fast Ethernet,18800,,,,,100,,Fiberline monthly rental per end.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,"Service Description Monthly Rental HK$/end Installation/External Removal HK$/end Internal Removal HK$/end 4.1 Fiberline Service Fast Ethernet 18,800.0 24,000.0 18,000.0 Ethernet Private Line (50M) 12,000.0 24,000.0 14,000.0 Ethernet Private Line (30M) 10,200.0 24,000.0 14,000.0 Ethernet Private Line (20M) 9,300.0 18,600.0 10,000.0 Ethernet Private Line (15M) 8,625.0 18,600.0 10,000.0 Ethernet Private Line (10M) 7,950.0 18,600.0 10,000.0 Gigabit Ethernet 68,000.0 50,000.0 30,000.0 Gigabit Ethernet (200M) 28,200.0 50,000.0 30,000.0 Fibre Channel 1G 68,000.0 50,000.0 30,000.0 Fibre Channel 2G 78,000.0 50,000.0 30,000.0 Fibre Channel 4G 88,000.0 50,000.0 30,000.0 10 Gigabit Ethernet 140,000.0 100,000.0 60,000.0 STM1/OC3 70,000.0 90,000.0 45,000.0 T3 29,325.0 50,000.0 25,000.0 Channelized T3 43,000.0 37,000.0 19,980.0 Multi-Drop T3 43,000.0 37,000.0 19,800.0 Fiberline Connect 25,000.0 66,600.0 22,200.0 Fiberline Connect (for 31 links & above) N/A 56,610.0 N/A Fiberline FDDI 13,250.0 28,860.0 16,280.0 Fiberline Coupling 40,000.0 45,000.0 15,000.0 Fiberline Cellular Dual Band (2-Fibre) 16,000.0 25,000.0 6,000.0 Fiberline Cellular Dual Band (3-fibre) 20,000.0 30,000.0 8,000.0 Fiberline Wavelength 1 18,800.0 2",470dd3db60911cbd
2018,04,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Datapak Fiberline Service - Fiberline Wavelength 1,18800,,,,,,,Fiberline monthly rental per end.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,"Service Description Monthly Rental HK$/end Installation/External Removal HK$/end Internal Removal HK$/end 4.1 Fiberline Service Fast Ethernet 18,800.0 24,000.0 18,000.0 Ethernet Private Line (50M) 12,000.0 24,000.0 14,000.0 Ethernet Private Line (30M) 10,200.0 24,000.0 14,000.0 Ethernet Private Line (20M) 9,300.0 18,600.0 10,000.0 Ethernet Private Line (15M) 8,625.0 18,600.0 10,000.0 Ethernet Private Line (10M) 7,950.0 18,600.0 10,000.0 Gigabit Ethernet 68,000.0 50,000.0 30,000.0 Gigabit Ethernet (200M) 28,200.0 50,000.0 30,000.0 Fibre Channel 1G 68,000.0 50,000.0 30,000.0 Fibre Channel 2G 78,000.0 50,000.0 30,000.0 Fibre Channel 4G 88,000.0 50,000.0 30,000.0 10 Gigabit Ethernet 140,000.0 100,000.0 60,000.0 STM1/OC3 70,000.0 90,000.0 45,000.0 T3 29,325.0 50,000.0 25,000.0 Channelized T3 43,000.0 37,000.0 19,980.0 Multi-Drop T3 43,000.0 37,000.0 19,800.0 Fiberline Connect 25,000.0 66,600.0 22,200.0 Fiberline Connect (for 31 links & above) N/A 56,610.0 N/A Fiberline FDDI 13,250.0 28,860.0 16,280.0 Fiberline Coupling 40,000.0 45,000.0 15,000.0 Fiberline Cellular Dual Band (2-Fibre) 16,000.0 25,000.0 6,000.0 Fiberline Cellular Dual Band (3-fibre) 20,000.0 30,000.0 8,000.0 Fiberline Wavelength 1 18,800.0 2",f9ceab87aa73fcee
