record_class,queue_type,period_label,brand,product_category,candidate_plan,monthly_fee_hkd,broadband_speed_mbps,contract_months,gap_type,source_id,source_url,archive_url,recheck_status,disposition,recheck_scope,near_match_sources,reason,checked_at_hkt
source_gap_followup,confirmed_source_gap,2026,SmarTone,mobile_consumer_5g,,,,,archive_fetched_no_plan_rows,smartone_5g_listing,https://www.smartone.com/en/home/mobile-service-plans/5G-listing/,http://web.archive.org/web/20260508083120/https://www.smartone.com/en/home/mobile-service-plans/5G-listing/,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,timed out,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2025,SmarTone,mobile_consumer_5g,,,,,archive_fetched_no_plan_rows,smartone_subscription_offers,https://www.smartone.com/en/mobile_and_price_plans/subscription-offers/,http://web.archive.org/web/20250702092711/https://www.smartone.com/en/mobile_and_price_plans/subscription-offers/,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,timed out,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2026,i-CABLE,home_fibre_broadband,,,,,archive_fetched_no_plan_rows,icable_broadband_offer,https://www.i-cablebroadband-offer.com/,http://web.archive.org/web/20260306112252/https://www.i-cablebroadband-offer.com/,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2021,SmarTone,home_5g_broadband,,,,,archive_fetched_no_plan_rows,smartone_home_5g_broadband,https://www.smartone.com/en/Home5GBroadband/,http://web.archive.org/web/20210802181440/https://www.smartone.com/en/Home5GBroadband/,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2022,SmarTone,home_5g_broadband,,,,,archive_fetched_no_plan_rows,smartone_home_5g_broadband,https://www.smartone.com/en/Home5GBroadband/,http://web.archive.org/web/20220702043239/https://www.smartone.com/en/Home5GBroadband/,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2023,SmarTone,home_5g_broadband,,,,,archive_fetched_no_plan_rows,smartone_home_5g_broadband,https://www.smartone.com/en/Home5GBroadband/,http://web.archive.org/web/20230721232653/https://www.smartone.com/en/Home5GBroadband/,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2024,SmarTone,home_5g_broadband,,,,,archive_fetched_no_plan_rows,smartone_home_5g_broadband,https://www.smartone.com/en/Home5GBroadband/,http://web.archive.org/web/20240624102906/https://www.smartone.com/en/Home5GBroadband/#/a/a1/,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2026,SmarTone,home_5g_broadband,,,,,archive_fetched_no_plan_rows,smartone_home_5g_broadband,https://www.smartone.com/en/Home5GBroadband/,http://web.archive.org/web/20260306081616/https://www.smartone.com/en/Home5GBroadband/,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2021,HKBN,home_fibre_broadband,,,,,archive_fetched_no_plan_rows,hkbn_fibre_broadband,https://www.hkbn.net/personal/broadband/en,http://web.archive.org/web/20210621202300/https://www.hkbn.net/personal/broadband/en/,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2025,SmarTone,home_5g_broadband,,,,,archive_fetched_no_plan_rows,smartone_home_5g_broadband,https://www.smartone.com/en/Home5GBroadband/,http://web.archive.org/web/20250621112353/https://www.smartone.com/en/Home5GBroadband/,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2024,HKBN,home_fibre_broadband,,,,,archive_fetched_no_plan_rows,hkbn_home_broadband_offer,https://www.hkbn.net/personal/onlineexclusive/en/select-plan/oexbn,http://web.archive.org/web/20240827081015/https://www.hkbn.net/personal/onlineexclusive/en/select-plan/oexbn,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2025,HKBN,home_fibre_broadband,,,,,archive_fetched_no_plan_rows,hkbn_home_broadband_offer,https://www.hkbn.net/personal/onlineexclusive/en/select-plan/oexbn,http://web.archive.org/web/20250625043936/https://www.hkbn.net/personal/onlineexclusive/en/select-plan/oexbn,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2026,HKBN,home_fibre_broadband,,,,,archive_fetched_no_plan_rows,hkbn_home_broadband_offer,https://www.hkbn.net/personal/onlineexclusive/en/select-plan/oexbn,http://web.archive.org/web/20260117184601/https://www.hkbn.net/personal/onlineexclusive/en/select-plan/oexbn,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2021,HKBN,home_5g_broadband,,,,,archive_fetched_no_plan_rows,hkbn_5g_home_broadband,https://www.hkbn.net/personal/5g-home-broadband/en,http://web.archive.org/web/20211207085311/https://www.hkbn.net/personal/5g-home-broadband/en/,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2025,HKBN,home_5g_broadband,,,,,archive_fetched_no_plan_rows,hkbn_5g_home_broadband,https://www.hkbn.net/personal/5g-home-broadband/en,http://web.archive.org/web/20250715062402/https://www.hkbn.net/personal/5g-home-broadband/en,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2026,HKBN,home_5g_broadband,,,,,archive_fetched_no_plan_rows,hkbn_5g_home_broadband,https://www.hkbn.net/personal/5g-home-broadband/en,http://web.archive.org/web/20260213032622/https://www.hkbn.net/personal/5g-home-broadband/en,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2025,HKBN,home_fibre_broadband,,,,,archive_fetched_no_plan_rows,hkbn_investbrother_broadband_comparison_2025,https://www.investbrother.com/brother-academy/broadband-comparison/,http://web.archive.org/web/20250815163001/https://www.investbrother.com/brother-academy/broadband-comparison/,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2021,i-CABLE,home_fibre_broadband,,,,,archive_fetched_no_plan_rows,icable_appledaily_2017_broadband_market_comparison,https://collection.news/appledaily/articles/HIYXCTNYJS2EW5SIIGINT5GXRA,http://web.archive.org/web/20210831065542/https://collection.news/appledaily/articles/HIYXCTNYJS2EW5SIIGINT5GXRA,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2025,HGC,home_fibre_broadband,,,,,archive_fetched_no_plan_rows,hgc_broadband_pro_2017_referral_case,https://broadband-pro.weebly.com/case2.html,http://web.archive.org/web/20250710162317/https://broadband-pro.weebly.com/case2.html,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2024,3HK / Hutchison,mobile_consumer_5g,,,,,archive_fetched_no_plan_rows,3hk_extrabux_2025_product_guide,https://www.extrabux.com/chs/guide/8516563,http://web.archive.org/web/20241125033914/https://www.extrabux.com/chs/guide/8516563,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2024,SmarTone,mobile_consumer_5g,,,,,archive_fetched_no_plan_rows,smartone_moneysmart_2026_mobile_plan_comparison,https://blog.moneysmart.hk/zh-hk/budgeting/%E6%89%8B%E6%A9%9F-%E4%B8%8A%E5%8F%B0%E5%84%AA%E6%83%A0-5g-%E6%9C%88%E8%B2%BB-%E6%AF%94%E8%BC%83-smartone-csl-3hk-%E4%B8%AD%E7%A7%BB%E5%8B%95-%E8%87%AA%E7%94%B1%E9%B3%A5,http://web.archive.org/web/20240713022349/https://blog.moneysmart.hk/zh-hk/budgeting/%E6%89%8B%E6%A9%9F-%E4%B8%8A%E5%8F%B0%E5%84%AA%E6%83%A0-5g-%E6%9C%88%E8%B2%BB-%E6%AF%94%E8%BC%83-smartone-csl-3hk-%E4%B8%AD%E7%A7%BB%E5%8B%95-%E8%87%AA%E7%94%B1%E9%B3%A5/,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2022,HGC,home_fibre_broadband,,,,,source_fetched_no_plan_rows,hgc_wifi6_2022_press,https://enmobile.prnasia.com/releases/apac/hgc-broadband-offers-higher-speed-internet-enriched-service-experiences-and-waives-installation-fees-to-grab-opportunities-in-the-work-from-home-economy-352523.shtml,,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2016,HGC,home_fibre_broadband,,,,,source_fetched_no_plan_rows,hgc_line_for_four_2016_press,https://en.prnasia.com/releases/apac/HGC_Launches_New_Line_for_Four_Service_Customers_Can_Now_Enjoy_High_Speed_Broadband_NowTV_Telephone_Line_and_UniFi_Service_on_One_Line_-162077.shtml,,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2017,HGC,home_fibre_broadband,,,,,source_fetched_no_plan_rows,hgc_broadband_pro_2017_referral_case,https://broadband-pro.weebly.com/case2.html,,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2018,HGC,smart_home_bundle,,,,,source_fetched_no_plan_rows,hgc_smart_home_2018_press,https://www.hgc.com.hk/press-releases/hgc-broadband-offers-smart-home-entertainment-privilege/,,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,2018,HGC,home_fibre_broadband,,,,,source_fetched_no_plan_rows,hgc_line_for_four_2018_prnasia,https://en.prnasia.com/releases/apac/hgc-broadband-launches-line-for-four-2-2g-fibre-broadband-and-wi-fi-360-services-212121.shtml,,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
source_gap_followup,confirmed_source_gap,current,i-CABLE,home_fibre_broadband,,,,,source_fetched_no_plan_rows,icable_home_broadband_service,https://service.i-cable.com/en/homebroadband,,source_gap_confirmed,retain_as_non_estimable_gap,抓取结果与解析结果复核,,页面可访问但未解析到结构化套餐价格行；不得估算。,2026-07-13T08:54:17+08:00
